casa,cluster_consumo,horario_consumo,semanal,tipo_consumo,cluster_kmeans_final,cluster_dbscan_final
MAC004360,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004361,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004362,2,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,-1
MAC004363,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004365,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004366,2,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,-1
MAC004367,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004368,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004369,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004370,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004371,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004372,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004373,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,1
MAC004374,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004375,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004376,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,12
MAC004377,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004378,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media,5,-1
MAC004379,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004380,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004381,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004382,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004383,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC004384,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004385,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC004386,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC004387,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004388,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004389,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004390,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004391,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004392,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004393,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004394,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004395,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC004396,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004397,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004398,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004399,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004400,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC004401,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004402,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004403,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC004404,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004405,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004406,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004407,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,10
MAC004408,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004409,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,10
MAC004410,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004411,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004412,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC004413,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004414,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004415,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC004416,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004417,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004418,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004419,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004420,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004421,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004422,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC004423,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004424,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004425,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004426,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004427,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004428,2,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,-1
MAC004429,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004430,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004431,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004433,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC004434,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004435,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004436,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media,5,-1
MAC004437,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004438,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004439,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004440,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004441,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,12
MAC004442,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004443,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004444,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004445,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004446,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,10
MAC004447,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC004448,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004449,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004450,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004451,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004452,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004453,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,12
MAC004454,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004455,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC004456,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC004457,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004458,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004459,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC004460,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004461,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,1
MAC004462,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004463,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004464,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004465,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media,6,-1
MAC004466,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004467,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004468,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC004469,2,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,-1
MAC004470,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004471,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004472,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004473,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004474,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004475,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004476,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004477,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004478,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004479,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004480,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004481,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004482,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004483,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC004484,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC004485,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004486,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004487,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC004488,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004489,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004490,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004491,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004492,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004493,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004494,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004495,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004496,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004497,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC004498,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004499,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004500,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004501,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC004502,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004503,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,1
MAC004504,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC004505,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004506,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004507,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004508,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,12
MAC004509,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004510,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,1
MAC004511,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004512,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004513,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC004514,0,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,-1
MAC004515,2,consumo_madrugada_variable,consumo_fin_semana_variable,picos_moderados_variabilidad_media,5,-1
MAC004516,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004517,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004518,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004519,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004520,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,1
MAC004521,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC004522,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004523,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004524,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004525,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004526,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004527,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC004528,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004529,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC004530,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004531,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC004532,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004533,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004534,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004535,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004536,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC004537,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004538,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC004539,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004540,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004541,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC004542,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,1
MAC004543,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004544,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004545,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC004546,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC004547,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC004548,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC004549,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,10
MAC004550,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,12
MAC004551,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,1
MAC004552,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,10
MAC004553,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC004554,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
