LCLid,consumo_total,consumo_medio,consumo_std,consumo_max,consumo_min,dias_registrados,tarifa,acorn,Acorn_grouped,consumo_invierno,consumo_otono,consumo_primavera,consumo_verano,consumo_finde,consumo_semana
MAC004334,5352.0899999,7.464560669316597,2.9644265702168324,16.0330001,0.031,717,ToU,ACORN-E,Affluent,7.560933331111111,7.8511868137362635,7.748292397076024,6.724173914673913,7.238647059803922,7.554397660233918
MAC004335,3293.4670000000006,4.593398884239889,0.7885874737767752,5.9700000000000015,0.078,717,Std,ACORN-Q,Adversity,4.160927777777778,4.671379120879122,4.701245614035089,4.8391086956521745,4.634171568627451,4.577185185185186
MAC004336,5072.6909992,7.074882844072524,2.0739106410718025,18.029000000000003,0.275,717,Std,ACORN-C,Affluent,8.064627776111111,6.89096703021978,7.498140351461989,5.8952173907608705,6.915877450980393,7.138113058869396
MAC004337,8378.8019982,11.702237427653632,7.638125499511989,46.75199999999999,0.148,716,Std,ACORN-F,Comfortable,11.239394441666668,12.118258239560438,12.043029405882352,11.42865760923913,16.249068625,9.890609372460938
MAC004338,4992.7209993,6.973074021368714,3.067930178449972,17.942999999999994,0.032,716,Std,ACORN-G,Comfortable,8.434344446666666,6.624219779120879,6.8381176458823525,6.0133206483695645,8.421049026470588,6.396146480273437
MAC004339,4778.7589990999995,6.674244412150838,2.772018760415504,17.417999900000005,0.019,716,Std,ACORN-E,Affluent,7.967333333333334,6.686291207142857,6.657217645294118,5.413081520108696,7.725867644607844,6.25523828046875
MAC004340,10507.6519989,14.67549161857542,4.0148697040532655,32.798999800000004,0.241,716,Std,ACORN-D,Affluent,17.548733335,15.22078571043956,13.519782347058824,12.393119566847828,14.86044607647059,14.601798826757813
MAC004341,11004.4989997,15.36941201075419,3.292367025938979,40.5129999,0.354,716,Std,ACORN-E,Affluent,16.77842778,16.137478025824176,14.886617642941177,13.677369561413045,16.176303924019606,15.0479160140625
MAC004342,3014.2629999,4.209864525,1.4682042492089176,11.183000000000002,0.043,716,Std,ACORN-E,Affluent,4.440127777777779,4.628417582417582,3.828417647058824,3.923027173369565,5.0067892156862746,3.8923398435546877
MAC004343,9018.2479998,12.59531843547486,5.3800269179993885,36.81200010000001,0.569,716,Std,ACORN-E,Affluent,14.895238890000002,12.876054943956044,11.022741182352942,11.520635863043479,12.772254905392156,12.524820310742188
MAC004344,5809.1789996,8.113378491061452,1.9361390559418283,19.169,0.06,716,Std,ACORN-I,Comfortable,9.638161109444445,8.177516483516483,7.653729411764706,6.982978260326087,8.360519606862745,8.014908202734375
MAC004345,12901.6029997,18.01899860293296,5.449306862466836,38.63899979999999,0.599,716,Std,ACORN-E,Affluent,22.009916665555558,18.703747253846153,17.333041175294117,14.0712989125,18.85962745294118,17.684060545507812
MAC004346,7018.8350004,9.802842179329609,9.315677175801724,46.53600019999999,0.028,716,ToU,ACORN-E,Affluent,17.86577778277778,8.320016479120879,8.882500002352941,4.2322119559782605,11.260558826470588,9.222033202734375
MAC004347,7209.8730000000005,10.069655027932962,2.448028842496543,19.829,0.223,716,ToU,ACORN-E,Affluent,10.675344444444445,10.470038461538461,9.6028,9.512434782608695,10.01750980392157,10.090431640625
MAC004348,18841.7550045,26.315300285614523,14.530013358948302,102.3059995,0.573,716,Std,ACORN-D,Affluent,40.40612779666667,27.19378021483517,23.02404706411765,14.702695658152175,26.45973528872549,26.2577519640625
MAC004349,13105.9590013,18.304412012988827,6.516612654700279,38.06500009999999,0.458,716,Std,ACORN-E,Affluent,23.725400004444445,16.980247253296703,20.643352945882352,12.150065215217392,18.20274510637255,18.34491992109375
MAC004350,7701.8259999,10.756740223324023,3.2905570845702155,23.3090001,0.105,716,ToU,ACORN-Q,Adversity,9.458844446111112,11.23424725054945,11.248688235294118,11.099586956521739,10.874578432843139,10.70978906171875
MAC004351,14063.6090024,20.411624096371554,17.082002869115442,117.19600000000004,0.2680000000000001,689,Std,ACORN-E,Affluent,40.920640550980394,12.929362631868134,17.19253529352941,13.733021734782609,18.947527918274112,20.997857728658538
MAC004352,1924.9560001000002,2.6884860336592182,1.9907197776922685,9.978,0.0,716,Std,ACORN-E,Affluent,2.686238888888889,2.75001098956044,2.0529529411764704,3.2170054347826094,2.947720588235294,2.5851972658203124
MAC004353,11042.7130015,15.44435384825175,6.752895684367511,61.9580004,0.078,715,Std,ACORN-E,Affluent,18.952611110555555,14.450016487912087,13.878352945294118,14.43726776010929,15.901828434803923,15.261722115068494
MAC004354,3369.2230000000004,4.7056187150838,0.5635075156133703,8.368,0.08,716,ToU,ACORN-H,Comfortable,5.135705555555556,4.634247252747253,4.685858823529411,4.373733695652175,4.7373039215686275,4.692994140625
MAC004355,14907.190999800001,20.820099161731846,9.408829090981135,66.1819995,0.187,716,Std,ACORN-E,Affluent,25.001594436666664,20.414285714835167,20.99080588529412,16.973190220652175,20.756583333823528,20.84540624941406
MAC004356,5468.2589999,7.637233240083799,3.08106016345172,16.887000000000004,0.02,716,Std,ACORN-E,Affluent,8.037616666111111,7.760609889560439,7.6443352941176475,7.116956522282609,9.94041176617647,6.71956054609375
MAC004357,5301.1180002,7.403796089664804,1.9757273613320907,18.0190001,0.085,716,Std,ACORN-Q,Adversity,8.074883333333334,7.517390112637363,7.361705881764705,6.673826085869565,7.991044119117647,7.169814452929688
MAC004358,3277.7460002000003,4.577857542178771,1.172952949234515,16.153000200000005,0.117,716,Std,ACORN-Q,Adversity,4.824800001111112,4.182565934065934,5.068105882352942,4.274331521739131,4.756539215686275,4.506664062890625
MAC004359,4102.4690001,5.729705307402234,2.6531096833501393,14.639,0.023,716,Std,ACORN-N,Adversity,7.523844445,4.619774725274725,7.146776470588235,3.763184782608696,5.360627450980392,5.876759765820313
MAC004360,5009.5140001,6.996527933100559,2.665400252556588,18.516000100000003,0.052,716,Std,ACORN-D,Affluent,7.878444444444445,7.328917582417582,6.385617647647059,6.369434782608696,6.669235294117648,7.126933593945313
MAC004361,5886.159,8.220892458100558,0.9490941317572487,12.015,0.219,716,ToU,ACORN-G,Comfortable,8.527755555555554,8.408307692307691,8.253835294117648,7.704885869565218,8.182946078431373,8.23601171875
MAC004362,15267.067999500001,21.44251123525281,6.647344443557126,42.49000010000001,0.111,712,ToU,ACORN-F,Comfortable,20.053432576404497,21.467033150276244,21.131514791715976,23.047815222282612,23.09638424137931,20.782911588408645
MAC004363,6042.8299988,8.451510487832168,3.7434035048327052,24.7160001,0.05,715,ToU,ACORN-E,Affluent,11.067944442222224,8.290395603296703,7.793449703550296,6.655733692934783,10.137098036764707,7.778594910567515
MAC004364,2351.0390001,9.366689243426295,6.028317892014656,28.584,0.7430000000000005,251,Std,ACORN-D,Affluent,,2.628024390243903,14.976935068831168,10.677358693478261,9.506222222222224,9.310564246368715
MAC004365,3602.6990001,5.045796918907563,2.9894772012708013,16.213,0.017,714,Std,ACORN-M,Adversity,5.2991277777777785,4.80235164945055,6.416254439053254,3.7731202169398905,5.750916666666667,4.763749019803922
MAC004366,14504.032999000001,20.28536083776224,3.7400047572810884,35.24499999999999,0.329,715,ToU,ACORN-Q,Adversity,20.839988890555556,20.968912080769233,19.731934915384617,19.57497825706522,22.59398039019608,19.363720155381603
MAC004367,6346.8140003,8.876662937482518,4.750545677451513,40.66700019999999,0.026,715,Std,ACORN-C,Affluent,11.325600000555555,8.823626371978023,8.374680475739645,6.994483696195652,8.362039218137255,9.082109588649706
MAC004368,6812.5009996,9.527973426013986,2.8614273835099144,17.253,0.123,715,Std,ACORN-F,Comfortable,10.381255555000001,9.971906592307691,10.393065087573964,7.459565217934783,9.459784313235295,9.555195694129159
MAC004369,9568.8219995,13.382967831468532,5.3166823974723485,41.04399960000001,0.045,715,Std,ACORN-C,Affluent,16.393233334444446,14.03373076923077,12.966041414201184,10.177391305978261,14.576671572058823,12.906420741291585
MAC004370,2112.3449992,3.171689187987988,1.421111586593985,6.205999999999999,0.0,666,Std,ACORN-Q,Adversity,2.4731679389312977,3.033329668131868,3.6459349094674556,3.370277173369565,3.3039578936842107,3.118892855882353
MAC004371,5944.8440004,8.314467133426573,1.879264294099523,13.8860001,0.058,715,Std,ACORN-F,Comfortable,9.364966667222223,8.834780219230769,8.24279881775148,6.837972827173913,8.695088236764706,8.162516634246575
MAC004372,5622.4219995,7.863527272027972,4.240325492450807,30.236999700000005,0.104,715,Std,ACORN-M,Adversity,9.382422221666667,8.481736262087914,7.560100591715976,6.044853260326088,5.571818626470589,8.778416829158513
MAC004373,3622.1010001,5.065875524615384,2.1953776084918446,18.25500019999999,0.034,715,Std,ACORN-E,Affluent,5.595350000555555,5.970049450549451,4.765733728402367,3.9292391298913047,3.4682303921568627,5.703682974755382
MAC004374,18545.8790031,25.938292312027972,12.130557251733421,81.40000040000002,0.716,715,ToU,ACORN-A,Affluent,29.016844450000004,31.498780227472526,22.04882248698225,20.99901087173913,26.89320588627451,25.55707436849315
MAC004375,4406.0859994,6.162358041118882,3.0824520444182437,19.536000100000003,0.021,715,Std,ACORN-F,Comfortable,8.145911111666667,5.619335165384616,6.387828397633136,4.55195652173913,5.605598040196079,6.384626221526419
MAC004376,4257.6189997,5.954711887692308,1.5571853549149481,12.315999999999995,0.097,715,Std,ACORN-O,Adversity,6.021511109444445,5.467159341758242,6.512124259763313,5.8596467385869575,6.325259803431372,5.806782778473581
MAC004377,3567.8990006,4.990068532307692,2.3045116833014005,13.297000100000002,0.107,715,Std,ACORN-E,Affluent,5.757327779444444,5.284087910989011,4.818532546745562,4.106217391847826,5.186490198529412,4.911653620547946
MAC004378,2581.273,3.610172027972028,0.8348969391106656,6.367000000000001,0.034,715,Std,ACORN-F,Comfortable,3.8367222222222224,3.6323406593406595,3.645023668639053,3.334608695652174,4.108029411764706,3.4114187866927597
MAC004379,6610.0479994,9.244822376783217,2.329388510127958,15.744999999999992,0.026,715,Std,ACORN-E,Affluent,8.832116665,8.77454944945055,10.534680473964496,8.929010868478262,8.986343135784315,9.348011741095892
MAC004380,7357.832002300001,10.29067412909091,4.6746837320095045,37.4220001,0.041,715,Std,ACORN-E,Affluent,11.471572229444446,10.382813190109891,9.89842603254438,9.404581526630436,10.12046568872549,10.358624269667319
MAC004381,9533.0290031,13.332907696643357,3.5330406376107604,30.43699969999999,0.068,715,ToU,ACORN-Q,Adversity,13.993511112777778,13.387505497802197,13.404597635502958,12.566815227173914,14.115534314215685,13.020469673189824
MAC004382,4375.1820002,6.119135664615385,1.298163438639493,11.8819999,0.13,715,Std,ACORN-Q,Adversity,6.408105555,6.386263736813187,6.042076923668639,5.643000000543478,6.019955882352942,6.158729941682974
MAC004383,6304.4289999,8.817383216643357,2.711331201836044,16.944000000000003,0.078,715,Std,ACORN-E,Affluent,8.314672222777778,9.778203296703296,8.65633136035503,8.506711955978261,10.160372549509805,8.281238747162426
MAC004384,8193.3570001,11.45924055958042,3.736052218330625,23.128,0.157,715,Std,ACORN-Q,Adversity,11.695172222222222,11.426983516483517,12.743224852071005,10.08103260923913,12.696789215686275,10.965189824070452
MAC004385,22082.0359956,30.883966427412588,11.284987216558354,67.72000059999999,0.337,715,Std,ACORN-D,Affluent,42.15168333388889,33.127664817032965,27.96674555739645,20.321293476086957,30.374357839705887,31.087410951663404
MAC004386,15955.895999,22.31593846013986,6.170954151335391,46.51700020000001,0.22,715,Std,ACORN-D,Affluent,27.121116654999998,23.706494504395604,21.105520717751478,17.351521739130433,22.407779407352944,22.279273972407044
MAC004387,3075.6069999,4.301548251608391,1.3087276028548742,10.457999999999998,0.074,715,Std,ACORN-A,Affluent,5.259205556666667,4.277032965934066,3.800763313017752,3.84891847826087,4.357813725490196,4.279086105479452
MAC004388,2897.6610003,4.052672727692308,1.7323917218048124,11.196000000000002,0.0,715,Std,ACORN-E,Affluent,5.063572222777778,3.7540054956043956,3.8449940828402367,3.54991847826087,4.3365245112745106,3.9393542074363994
MAC004389,9392.5820018,13.136478324195803,5.379572303182701,39.673,0.294,715,Std,ACORN-D,Affluent,13.736972224999999,14.10426373956044,11.895786984023669,12.731320654347826,14.965696082843138,12.40622309373777
MAC004390,8689.4599977,12.170112041596639,5.351265656706766,27.7110001,0.04,714,Std,ACORN-E,Affluent,15.758366658888889,13.02267582032967,10.642125,9.21168478152174,10.753357847058824,12.736813719411765
MAC004391,10682.2850002,14.961183473669466,2.980268628577263,27.488000100000008,0.271,714,Std,ACORN-H,Comfortable,14.402961113888889,15.68867033021978,14.14548809345238,15.532456521195652,15.429651958823529,14.773796079607843
MAC004392,702.796,1.470284518828452,0.634759277413868,3.4670000000000014,0.4170000000000002,478,ToU,ACORN-E,Affluent,1.9763333333333333,0.6502527472527476,1.745404761904762,1.337403100775194,1.466557971014493,1.4717970588235296
MAC004393,2527.336,3.5396862745098034,1.5883579332684572,30.1050001,0.041,714,Std,ACORN-Q,Adversity,4.577677777777778,3.478450549450549,3.207285714285714,2.8883260869565217,4.050323529411765,3.3354313725490194
MAC004394,3799.1619999000004,5.320955181932773,1.1484302722976334,11.033,0.044,714,Std,ACORN-E,Affluent,5.926883332777778,5.451054946153846,5.157958332142857,4.748336956521739,5.6651813725490205,5.183264705686275
MAC004395,16310.2790007,22.843528012184873,17.063636481322124,75.51299960000001,0.375,714,Std,ACORN-Q,Adversity,37.29227776166667,20.669379122527474,23.11941668809524,10.607499998369565,25.090382351960788,21.94478627627451
MAC004396,2917.8010000000004,4.086556022408964,0.6697323828209485,6.065,0.094,714,ToU,ACORN-F,Comfortable,3.808294444444445,4.01034065934066,4.133791666666667,4.391027173913044,4.285117647058824,4.00713137254902
MAC004397,3013.2870000000003,4.232144662921349,0.5282756122547414,5.780000000000002,0.073,712,Std,ACORN-I,Comfortable,4.594272222222222,4.189247252747253,4.108246987951808,4.032097826086956,3.999975247524753,4.324101960784314
MAC004398,2593.1370001,3.642046348455056,1.7066666683484544,15.899,0.046,712,Std,ACORN-E,Affluent,3.924127776666667,3.904368131318681,3.45567470060241,3.2747663048913043,3.926905939603961,3.5292196084313727
MAC004399,3439.6899998,4.831025280617977,1.9224362093705334,13.359000000000004,0.085,712,ToU,ACORN-D,Affluent,6.102022221666666,4.691192308241758,4.770373492771085,3.7806902173913044,5.029410891089109,4.752449019215686
MAC004400,13920.908001,19.55183708005618,16.700762336379043,139.5110005,0.294,712,ToU,ACORN-F,Comfortable,30.74727222888889,18.91043405879121,14.332885545783133,13.942614133152174,21.791445536138614,18.664776475882356
MAC004401,6192.5169998,8.697355336797752,2.4446745523673465,16.093999999999998,0.07,712,Std,ACORN-I,Comfortable,10.555977777777779,9.021302196703298,8.12329518192771,7.076614129347826,8.94410890990099,8.59962156862745
MAC004402,3040.5570000000002,4.270445224719102,2.965821299633212,21.925000000000004,0.0819999999999999,712,Std,ACORN-E,Affluent,5.580166666666666,4.110527471428572,4.183126507228916,3.2261521739130434,3.8382029702970297,4.44164705882353
MAC004403,11844.0229984,16.634863761797753,4.658937349024254,42.2509999,0.144,712,Std,ACORN-Q,Adversity,16.838222227777777,18.18647801923077,15.69548191746988,15.748663041304349,18.48912376039604,15.90043137019608
MAC004404,4261.8419997,5.985733145646067,3.6925839563844263,27.16000020000001,0.186,712,Std,ACORN-E,Affluent,7.353855552222222,5.364752747802197,7.2518313259036145,4.119342391847826,5.764826734158416,6.073229410588236
MAC004405,6341.9579994,8.907244381179774,4.452443704440816,22.543000000000003,0.223,712,Std,ACORN-Q,Adversity,9.964316667777778,9.01913736098901,9.328132527108433,7.3827608695652165,7.638712870792078,9.409682351960784
MAC004406,2945.6310000000003,4.137122191011237,0.9593762788402582,8.313000000000002,0.055,712,Std,ACORN-C,Affluent,4.903944444444445,4.164368131868132,3.9570361445783138,3.5224891304347827,4.115955445544555,4.145505882352941
MAC004407,13460.402011,18.931648398030944,9.372775666861193,56.592,0.125,711,Std,ACORN-N,Adversity,23.099266679444444,16.02941759230769,21.65016972727273,15.287510879891304,19.84548022178218,18.568988224361494
MAC004408,5795.0560002,8.139123595786517,2.343517013267731,30.042,0.054,712,ToU,ACORN-B,Affluent,8.878872222222222,8.304950550549451,8.209777109036144,7.187690216847826,8.147905942079207,8.135645097843138
MAC004409,32161.4309958,45.170549151404494,16.12028994422106,99.4670005,0.6709999999999999,712,Std,ACORN-D,Affluent,51.794844435,54.1268406445055,42.947487946987955,31.836907614130435,38.87897028712871,47.66250783882353
MAC004410,5789.164001,8.130848316011235,11.519982369017544,130.02300050000002,0.038,712,Std,ACORN-E,Affluent,10.03934444777778,7.008576924725275,9.360114457228917,6.2649021750000005,7.084841584158417,8.545149021568628
MAC004411,19978.0909992,28.059116571910113,16.30683882302462,73.03199959999999,0.33,712,Std,ACORN-E,Affluent,46.45655554666667,26.920983521978023,29.428759033734945,9.951728261956521,28.11296534108911,28.037788235882356
MAC004412,16429.6370003,23.07533286558989,2.7306496635435242,38.823999900000025,0.353,712,Std,ACORN-F,Comfortable,24.678627777222225,23.022071428571426,22.9188433746988,21.700755435869564,24.080524751485147,22.67719804019608
