casa,cluster_consumo,horario_consumo,semanal,tipo_consumo
MAC004960,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004961,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004962,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC004963,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC004964,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC004965,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004966,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC004967,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004968,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004969,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004970,2,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC004971,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC004972,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004973,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004974,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004975,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC004976,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004977,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC004978,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC004979,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004980,0,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC004981,1,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC004982,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC004983,2,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC004984,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004985,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC004986,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004987,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC004988,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004989,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004990,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004991,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004992,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC004993,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC004994,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004995,2,consumo_noche_variable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC004996,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC004997,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC004998,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC004999,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005000,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005001,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005002,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005003,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005004,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005005,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005006,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005007,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005008,2,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC005009,2,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005010,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005011,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005013,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005014,1,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005015,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005016,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005017,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005018,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005019,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005020,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005021,2,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005022,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005023,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005024,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC005025,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005026,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005027,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005028,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005029,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005030,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005031,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005032,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005033,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005034,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005035,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005036,0,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005037,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005038,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC005039,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005040,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005041,2,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005042,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005043,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005044,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005045,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005046,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005047,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005048,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005049,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005050,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005051,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005052,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005053,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005054,0,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005055,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005056,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005057,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC005058,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005059,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005060,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005063,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005064,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005065,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005066,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005067,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005068,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005069,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005070,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005071,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005072,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005073,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005074,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005075,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005076,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005077,2,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005078,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005079,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005080,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005081,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005082,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005083,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005084,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005085,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005086,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005088,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005089,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005090,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005091,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005093,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005095,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005096,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005097,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005098,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005100,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005101,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005102,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005103,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005104,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005105,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005106,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005107,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005108,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005109,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005110,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005111,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005112,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005113,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005114,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005115,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005116,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005117,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005119,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005120,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005121,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005122,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005123,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005124,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005125,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005126,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005127,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005128,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005129,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005130,1,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005131,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005132,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005133,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005134,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005135,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005136,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005137,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005138,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005139,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005140,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005141,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005142,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005143,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005144,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005145,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005146,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005147,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005148,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005149,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005150,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005151,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005152,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005153,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005154,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005155,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005156,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005157,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
