casa,horario_consumo,semanal,tipo_consumo
MAC002695,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002696,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002697,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002698,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002699,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002700,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002701,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002702,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002703,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002704,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002705,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002706,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002707,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002708,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002709,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002710,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002711,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002712,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002713,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002714,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002715,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002716,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002717,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC002718,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002719,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002720,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002721,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002722,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002723,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002724,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002725,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002726,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002727,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002728,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002729,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002730,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002731,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002732,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002733,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002734,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002735,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002736,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002737,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002738,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002739,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002740,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002741,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002742,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002743,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002744,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002745,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002746,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002747,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002748,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002749,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002750,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002751,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002752,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002753,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002754,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002755,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002756,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002757,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002758,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002759,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002760,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002761,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002762,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002763,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002764,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002765,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002766,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002767,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002768,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002769,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002770,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002771,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002772,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002773,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002774,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002775,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002776,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002777,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002778,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002779,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002780,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC002781,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002782,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC002783,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002784,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002785,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002786,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002787,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002788,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002789,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002790,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002791,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002792,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002793,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002794,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002795,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002796,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002797,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002798,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002799,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002800,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002801,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002802,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002803,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002804,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002805,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002806,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002807,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002808,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002809,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002810,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002811,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002812,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002813,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002814,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002815,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002816,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002817,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002818,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002819,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002820,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002821,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002822,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002823,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002824,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002825,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002826,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002827,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002828,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002829,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002830,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002831,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002832,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002833,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002834,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002835,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002836,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002837,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002838,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002839,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002840,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002841,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002842,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC002843,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002844,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002845,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002846,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002847,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002848,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002849,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002850,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002851,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002852,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002853,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002854,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002855,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002856,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002857,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002858,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC002859,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002860,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002861,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002862,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC002863,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002864,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002865,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002866,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002867,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002868,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002869,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC002870,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002871,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002872,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002873,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002874,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC002875,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002876,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002877,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002878,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002879,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002880,consumo_noche_variable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC002881,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC002882,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
